author,expression,title,edition,placeOfPublication,yearOfPublication,langCode
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421786735#Expression,Oeuvres de Victor Hugo [VI.],"Paris : E. Flammarion , [1912]",Paris,1912,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421786704#Expression,Oeuvres de Victor Hugo [V.],"Paris : E. Flammarion , [1912]",Paris,1912,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421786526#Expression,Oeuvres de Victor Hugo [III.],"Paris : E. Flammarion , [1912]",Paris,1912,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178663v#Expression,Oeuvres de Victor Hugo [IV.],"Paris : E. Flammarion , [1912]",Paris,1912,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421786797#Expression,Oeuvres de Victor Hugo [VII.],"Paris : E. Flammarion , [1912]",Paris,1912,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb416554031#Expression,Mille francs de récompense : mélodrame en quatre actes,"Paris : A. Fayard , 1961",Paris,1961,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42871988j#Expression,"Le chant de ceux qui s'en vont sur mer. Adieu Patric, mélodie, paroles de Victor Hugo","Paris : F. Mackar , [1872]",Paris,1872,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429477311#Expression,A elle ! Mélodie. Poésie de Victor Hugo,"Paris : chez H. Tellier , [1894]",Paris,1894,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb416554480#Expression,"Ruy Blas. Texte présenté et annoté par Pierre Moreau,...","Paris : A. Hatier , 1959",Paris,1959,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb425832147#Expression,Notre-Dame de Paris,"Toulon : Soleil , 2011-",Toulon,2011,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42885303v#Expression,"Hymne à la France : soprano ou ténor [et piano], ton original, op. 57","Paris : M. Eschig , cop. 1920",Paris,1920,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655320b#Expression,Morceaux choisis : poésie,"Paris : Delagrave , 1954",Paris,1954,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655399m#Expression,La Libération du territoire,"Paris : Michel lévy frères , 1873",Paris,1873,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42871976j#Expression,Chanson. Poésie de Victor Hugo. Baryton ou mezzo-soprano,"Paris : Henri Heugel , [1885]",Paris,1885,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42871977w#Expression,"Chanson. Poésie de Victor Hugo. Soprano ou ténor, n° 3 bis","Paris : Henri Heugel , [1885]",Paris,1885,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42176448x#Expression,À maman,"Paris : Mouck , DL 2010",Paris,2009,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655416c#Expression,Napoléon le Petit,"Paris : Charpentier , 1888",Paris,1888,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655360k#Expression,Le Dernier jour d'un condamné,"Paris : Charpentier , 1888",Paris,1888,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42947741b#Expression,Ecrit au bas d'un crucifix. Paroles de Victor Hugo,"Paris : chez H. Tellier , [1888]",Paris,1888,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428853046#Expression,Hymne à la France : [arrangement] pour choeur à 4 voix mixtes et solo de soprano ou ténor : op. 57,"Paris : M. Eschig , cop. 1938",Paris,1938,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42932773j#Expression,Guitare. Ramez-Dormez-Aimez. Mélodie. Poésie de Victor Hugo,"Paris : Heugel et C.ie , [1869]",Paris,1869,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429327699#Expression,L'Aube. Mélodie. Poésie de Victor Hugo,"Paris : Heugel et C.ie , [1869]",Paris,1869,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb416554349#Expression,Les Quatre vents de l'esprit. Le Livre satirique. Le Livre dramatique. Le Livre lyrique. Le Livre épique,"Paris : Impr. nationale : Ollendorff éd. , 1908",Paris,1908,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655366n#Expression,En voyage : France et Belgique,"Paris , 1897",Paris,1897,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178827j#Expression,Oeuvres de Victor Hugo [XVI.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421788115#Expression,Oeuvres de Victor Hugo [XIV.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421787932#Expression,Oeuvres de Victor Hugo [XI.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb421788057#Expression,Oeuvres de Victor Hugo [XIII.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178816w#Expression,Oeuvres de Victor Hugo [XV.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178698h#Expression,Oeuvres de Victor Hugo [X.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178803j#Expression,Oeuvres de Victor Hugo [XII.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178689j#Expression,Oeuvres de Victor Hugo [IX.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42178684t#Expression,Oeuvres de Victor Hugo [VIII.],"Paris : E. Flammarion , [1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42903997q#Expression,La feuille envolée. Mélodie. Poésie de Victor Hugo,"Paris : A Lemoine , [1859]",Paris,1859,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655391v#Expression,Œuvres de Victor Hugo. La Légende des siècles. Dernière série,"Paris : A. Lemerre , 1950",Paris,1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb416553899#Expression,La Légende des siècles. Première série,"Paris : A. Lemerre , 1950",Paris,1950,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429383836#Expression,L'Aube nait. Chanson. Poésie de Victor Hugo,"Paris : Alphonse Leduc , [1874]",Paris,1874,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655454x#Expression,Les travailleurs de la mer,"Paris : Laurens , 1939",Paris,1939,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb416553508#Expression,... Victor Hugo. Les Contemplations,"Paris : Hatier , 1962",Paris,1962,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655314d#Expression,L'Œuvre de Victor Hugo : extraits,"Paris , 1882",Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429440781#Expression,Vieille chanson avec accompagnement de mandoline... dans Le Roi s'amuse de Victor Hugo,"Paris : Heugel & fils , [1882]",Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42904365p#Expression,Sara la baigneuse. Mélodie.... Paroles de Victor Hugo,"Paris : O. Legouix , 1877",Paris,1877,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42947756c#Expression,La Tombe et la rose. Poésie de Victor Hugo,"Paris : chez H. Tellier , [1893]",Paris,1893,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41655387m#Expression,Œuvres poétiques. La Légende des siècles,"Paris : Charpentier , 1891",Paris,1891,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429790734#Expression,"Rêves. Scène lyrique.... Poésie de Victor Hugo,  [à 1 voix et piano]","Paris : Gounin-Ghidone , [1896]",Paris,[1896],http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43057405f#Expression,"Rose ! Vieille chanson du jeune temps. Poésie de Victor Hugo, musique de Eug Hutoy","Liège : Ve L. Muraille , [s.d.]",Liège,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43057406s#Expression,"S'il est un charmant Garçon ! Mélodie, poésie de Victor Hugo, musique de Eug Hutoy","Liège : Ve L. Muraille , [s.d.]",Liège,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43047785j#Expression,"Gloire à notre france éternelle. Hymne des morts, paroles de Mr Victor Hugo, musique de F. Herold, chanté par Mr Adolphe Nourrit à la cérémonie du Panthéon","[S.l.] : [s.n.] , [s.d.]",[S.l.],[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432746051#Expression,Orientale. Poésie tirée des Orientales de Victor Hugo.... Op. 43. Nr. 3,"Kjøbenhavn [& al] : Wilhelm Hansen , [s.d.]",Kjøbenhavn [& al],[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42830694k#Expression,"Amis, vive l'orgie ! chanson à boire tirée de la tragédie Lucrèze Borgia de Victor Hugo","Leipzig : F. Hofmeister , [s.d.]",Leipzig,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43177981h#Expression,"La Ronde du sabbat, paroles de Mr Victor Hugo, musique de L. Niedermeyer","Paris : Aulagnier , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43222894h#Expression,"Je ne songeais pas à Rose ! Vieille chanson du jeune temps ! Poésie de Victor Hugo, musique de Paul Ramond","Paris : Durand et Schoenewerk , [1870]",Paris,1870,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43316229b#Expression,"Sérénade pour voix de soprano ou ténor avec acc.t de violoncelle et piano, poésie de Victor Hugo, mise en musique par Léon Vasseur","Paris : G. Flaxland , [1870]",Paris,1870,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43196941f#Expression,"Tout est Lumière ! Mélodie, poésie de Victor Hugo, musique de Emile Pessard","Paris : A. Leduc , [1895]",Paris,1895,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818416r#Expression,Mon bras pressait ta taille. Extrait des Contemplations. Poésie de Victor Hugo,"Paris : M. Senart, B. Roudanez et C.ie , [1912]",Paris,1912,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43196924v#Expression,"Si vous n'avez rien à me dire ! Chanson, paroles de Victor Hugo, musique de Emile Pessard","Paris : A. Leduc , [1872]",Paris,1872,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430731877#Expression,"La Tombe et la rose ! Mélodie, poésie de Victor Hugo, musique de G. de Kervéguen","Paris : J. Hamelle , [1883]",Paris,1883,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43110533m#Expression,"Chanson d'autrefois ! Mélodie, poésie de Victor Hugo, musique, de Céleste Le Prédour","Paris : A. Michel , [1883]",Paris,1883,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431960680#Expression,"Je ne pensais pas à Rose ! Poésie de Victor Hugo, musique de Amélie Perronnet","Paris : P. Dupont , [1894]",Paris,1894,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42901460h#Expression,"Suzette et Suzon ! Poésie de Victor Hugo, musique de René Chansarel","Paris : L. Grus , [1902]",Paris,1902,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42901452w#Expression,"Rosemonde ! Poésie de Victor Hugo, musique de René Chansarel","Paris : L. Grus , [1902]",Paris,1902,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430480986#Expression,"Chanson. Aubade, poésie de Victor Hugo, musique de R. Hermann","Paris : C. Joubert , [1902]",Paris,1902,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43073285t#Expression,"La Source et la mer ! Poésie de Victor Hugo, musique de M. Kessler-Weyler","Paris : E. Weiller , [1902]",Paris,1902,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43011196g#Expression,"Aimez, disaient-elles. Romance, paroles de Victor Hugo, musique de G. Géraldy","Paris : E. Heu , [DL 1851]",Paris,1851,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43047788k#Expression,"Gloire à notre france éternelle, poésie de Victor Hugo, musique de F. Herold","Paris : Imp. H. Lemoine , [1880]",Paris,1880,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43128365t#Expression,"Fleur et papillon ! Poésie de Victor Hugo, musique de J. Malhomé","Paris : G. Hartmann , [1880]",Paris,1880,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43073363s#Expression,"J'en veux faire le Chemin ! Poésie de Victor Hugo, musique de Henry Ketten","Paris : Heugel et fils , [1878]",Paris,1878,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43073263h#Expression,"Attente ! Extrait des ""Orientales"" de Victor Hugo, musique de M. Kessler-Weyler","Paris : E. Weiller , [1903]",Paris,1903,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429943030#Expression,"Contemplation ! Mélodie pour mezzo soprano ou baryton, poésie de Victor Hugo, musique de Georges Fragerolle","Paris : L. Langlois , [1907]",Paris,1907,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432230680#Expression,S'il est un charmant gazon. Poésie de Victor Hugo. Chant et piano,"Paris : Rouart, Lerolle et C.ie, éditeurs de musique , [s.d.]",Paris,1922,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429411657#Expression,"Feuille d'automne, mélodie. Poésie de Victor Hugo. Chant et piano","Paris : J. Hamelle , 1936",Paris,1936,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42941181g#Expression,Viens mélodie. Poésie de V. Hugo. Chant et piano,"Paris : J. Hamelle , 1936",Paris,1936,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43274346s#Expression,"Nouvelle Sérénade, poème de Victor Hugo, musique de Clément Sipière","Paris : Benoit aîné , [1873]",Paris,1873,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43128129d#Expression,"Dans l'Alcôve sombre ! Berceuse, poésie de Victor Hugo. (Feuilles d'automne), musique de Georges Malézieux,...","Paris : Loret fils , [1885]",Paris,1885,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432609108#Expression,"Extase ! Mélodie pour mezzo-soprano ou baryton, paroles de Victor Hugo, musique de Georges Schmitt","Paris : L. Thauvin , [1885]",Paris,1885,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43177976x#Expression,"L'Océan ! Mélodie, poésie de Victor Hugo, musique de L. Niedermeyer","Paris : Choudens , [1853]",Paris,1853,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43144059h#Expression,"Je ne songeais pas à Rose ! Poésie de Victor Hugo, musique de J.-M. Mayan","Paris : F. Durdilly , [1896]",Paris,1896,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140125h#Expression,"Ramez, dormez, aimez ! Guitare, paroles de Victor Hugo, musique de Victor Massé","Paris : J. Meissonnier fils , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43177978m#Expression,"Puisqu'ici bas toute Ame ! Mélodie, poésie de M. Victor Hugo, musique de L. Niedermeyer","Paris : Pacini , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43177967z#Expression,"La Mer ! Mélodie, poésie de M. Victor Hugo, musique de Louis Niedermeyer","Paris : Pacini , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140132s#Expression,"Sara la baigneuse ! Orientale, poésie de Victor Hugo, musique de Victor Massé","Paris : L. Grus , [1864]",Paris,1864,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431400555#Expression,"À une Femme. Cantilène, poésie de Victor Hugo, musique de Victor Massé","Paris : Choudens , [1869]",Paris,1869,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140811r#Expression,"C'est l'Amour ! Poésie de Victor Hugo, musique de J. Massenet","Paris : Heugel , [1908]",Paris,1908,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43047786w#Expression,"Gloire à notre france éternelle (Juillet 1831), poésie de Victor Hugo, musique de F. Hérold, partition pour musique militaire, instrumentée par Mr Leroux","Paris : imp. J. Delanchy , [1881]",Paris,1881,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430477877#Expression,"Gloire à notre france éternelle (Juillet 1831). Poésie de Victor Hugo, musique de F. Hérold. Choeur (toutes voix). Partition d'orchestre instrumentée par Mr Leroux","Paris : Ed. Delanchy impr. , [1881]",Paris,1881,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42901461v#Expression,"Suzette et Suzon ! Poésie de Victor Hugo, musique de René Chansarel","Paris : L. Grus , [1906]",Paris,1906,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42901451j#Expression,"Rosemonde ! Poésie de Victor Hugo, musique de René Chansarel","Paris : L. Grus , [1906]",Paris,1906,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140881x#Expression,"Guitare ! Poésie de Victor Hugo, musique de J. Massenet","Paris : E. Hartmann , [1886]",Paris,1886,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43178692k#Expression,"Tendresse ! Poésie de V. Hugo, (musique de) Alexis Noël","Paris : Loret fils , [1886]",Paris,1886,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43011218z#Expression,"Sous ta Fenêtre ! Sérénade..., paroles de Victor Hugo, musique de J. Géraldy","Paris : H. Lemoine , [1855]",Paris,1855,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43011206z#Expression,"Chant du coeur. Puisqu'ici-bas toute âme. Mélodie, poésie de Victor Hugo, musique de J. Géraldy","Paris : Gambogi frères , [DL 1861]",Paris,1861,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140146g#Expression,"Tristesse d'Olympio ! Poésie de Victor Hugo, musique de Victor Massé","Paris : E. Saint-Hilaire , [1861]",Paris,1861,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43316371d#Expression,"Le Départ ! Poésie de Victor Hugo, mise en musique par A.-E. de Vaucorbeil","Paris : au Ménestrel , [1866]",Paris,1866,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb433163644#Expression,"Les Adieux de l'hôtesse arabe ! Orientale de Victor Hugo, mise en musique par A.-E. de Vaucorbeil","Paris : au Ménestrel , [1866]",Paris,1866,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431439510#Expression,"Puisque j'ai mis ma Lèvre ! Poésie de Victor Hugo, musique de Alfred May","Paris : Enoch frères et Costallat , [1892]",Paris,1892,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429021738#Expression,"Aime celui qui t'aime. Poèsie de V. Hugo, avec accompagnement de violon (voix moyenne)","Paris : A. Durand et fils , [1909]",Paris,1909,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431408828#Expression,"Guitare ! Poésie de Victor Hugo, musique de J. Massenet","Paris : E. Hartmann , [1890]",Paris,1890,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43178688b#Expression,"Mes vers fuiraient doux et frêles ! Paroles de Victor Hugo, musique de Alexis Noël [à 1 v. et piano]","Paris : Loret fils , [1890]",Paris,1890,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43196944g#Expression,"Vieille Chanson du jeune temps ! Poésie de Victor Hugo, musique de Emile Pessard","Paris : A. Leduc , [1874]",Paris,1874,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43149576p#Expression,"Le Sylphe ! Ballade, poésie de Victor Hugo, musique de L. de Mercy-Argenteau","Paris : G. Flaxland , [1868]",Paris,1868,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428464088#Expression,"Monodie. ""Une nuit qu'on entendait la mer sans la voir"". Poésie de Victor Hugo. Chant seul.","Paris : Durand , 1937",Paris,1937,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430480161#Expression,"A toi ! Paroles de Victor Hugo, musique de Victor Herpreck,...","Paris : imp de A. L. Fortin , [1887]",Paris,1887,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430112090#Expression,"L'Enfant dort ! Berceuse, poésie de Victor Hugo, musique de J. Géraldy","Paris : E. Heu , [1858]",Paris,1858,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431400702#Expression,"La Chanson des lavandières ! : Duettino pour soprano et mezzo-soprano, [accompagnement de piano]","Paris : Choudens , [1867]",Paris,1867,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140147t#Expression,"Tristesse d'Olympio ! Poésie de Victor Hugo, musique de Victor Massé","Paris : Choudens , [1867]",Paris,1867,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43261261g#Expression,"Le Jour du mariage ! Mélodie pour contralto ou baryton, paroles de Victor Hugo, musique d' Eugène Schneider","Paris : Le beau aîné , [1867]",Paris,1867,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43261262t#Expression,"Pourquoi ? Mélodie pour ténor ou soprano, paroles de Victor Hugo, musique d' Eugène Schneider","Paris : Lebeau aîné , [1867]",Paris,1867,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43073149p#Expression,"Je ne veux pas d' autres Choses ! Poésie de Victor Hugo, musique de V.te de Kervéguen","Paris : J. Hamelle , [1879]",Paris,1879,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432609092#Expression,"Extase ! Mélodie pour mezzo-soprano ou baryton, paroles de Victor Hugo, musique de Georges Schmitt","Paris : L. Thauvin , [1882]",Paris,1882,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431245104#Expression,"L'Aube naît ! Sérénade, poésie de Victor Hugo, musique de Ch.-B. Lysberg","Paris : H. Heugel , [1889]",Paris,1889,
